,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
3,response,S133,5,1908,3.816,0.33799999999999963
8,response,S133,5,3081,6.162,0.43400000000000016
37,response,S133,5,9734,19.468,0.8520000000000003
55,response,S133,5,13740,27.48,0.3620000000000019
67,response,S133,5,16135,32.27,0.2700000000000031
72,response,S133,5,17191,34.382,0.4379999999999953
80,response,S133,5,18764,37.528,0.17799999999999727
89,response,S133,5,20781,41.562,0.40399999999999636
111,response,S133,5,25889,51.778,0.3879999999999981
117,response,S133,5,27052,54.104,0.16400000000000148
122,response,S133,5,28068,56.136,0.11400000000000432
138,response,S133,5,31665,63.33,0.259999999999998
143,response,S133,5,32638,65.276,0.3100000000000023
154,response,S133,5,35021,70.042,0.33800000000000807
166,response,S133,5,37653,75.306,0.10999999999999943
181,response,S133,5,41170,82.34,0.46999999999999886
187,response,S133,5,42373,84.746,0.2560000000000002
214,response,S133,5,48400,96.8,0.06999999999999318
227,response,S133,5,51105,102.21,0.0899999999999892
235,response,S133,5,53143,106.286,0.44599999999999795
247,response,S133,5,55634,111.268,0.08199999999999363
256,response,S133,5,57709,115.418,0.13000000000000966
263,response,S133,5,59110,118.22,0.3359999999999985
