,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
5,response,S131,3,2407,4.814,0.27800000000000047
15,response,S131,3,4156,8.312,0.007999999999999119
19,response,S131,3,4903,9.806,0.36799999999999855
36,response,S131,3,8213,16.426,0.46199999999999797
45,response,S131,3,9951,19.902,0.6739999999999995
52,response,S131,3,11199,22.398,0.718
61,response,S131,3,12752,25.504,0.48400000000000176
66,response,S131,3,13679,27.358,0.6640000000000015
97,response,S131,3,19792,39.584,0.3480000000000061
101,response,S131,3,20318,40.636,0.20000000000000284
114,response,S131,3,22859,45.718,0.3780000000000001
123,response,S131,3,24455,48.91,0.3119999999999976
128,response,S131,3,25388,50.776,0.5400000000000063
133,response,S131,3,26269,52.538,0.6759999999999948
142,response,S131,3,27870,55.74,0.6159999999999997
155,response,S131,3,30419,60.838,0.7019999999999982
160,response,S131,3,31194,62.388,0.5839999999999961
169,response,S131,3,32607,65.214,0.057999999999992724
179,response,S131,3,34618,69.236,0.23199999999999932
186,response,S131,3,35812,71.624,0.1799999999999926
199,response,S131,3,38326,76.652,0.3059999999999974
214,response,S131,3,41343,82.686,0.6360000000000099
221,response,S131,3,42478,84.956,0.45000000000000284
226,response,S131,3,43328,86.656,0.5200000000000102
235,response,S131,3,44965,89.93,0.5280000000000058
240,response,S131,3,45867,91.734,0.6640000000000015
252,response,S131,3,48018,96.036,0.10599999999999454
257,response,S131,3,48784,97.568,0.015999999999991132
270,response,S131,3,51278,102.556,0.09999999999999432
278,response,S131,3,52651,105.302,0.020000000000010232
283,response,S131,3,53538,107.076,0.12399999999999523
287,response,S131,3,54283,108.566,0.40399999999999636
292,response,S131,3,54972,109.944,0.14400000000000546
299,response,S131,3,56285,112.57,0.3259999999999934
306,response,S131,3,57590,115.18,0.4900000000000091
315,response,S131,3,59213,118.426,0.4680000000000035
