,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
3,response,S132,4,1742,3.484,0.6259999999999999
10,response,S132,4,2984,5.968,0.15200000000000014
15,response,S132,4,3864,7.728,0.23999999999999932
19,response,S132,4,4550,9.1,0.5359999999999996
28,response,S132,4,6183,12.366,0.5380000000000003
63,response,S132,4,12915,25.83,0.12799999999999656
84,response,S132,4,16768,33.536,0.13400000000000034
96,response,S132,4,19269,38.538,0.11599999999999966
108,response,S132,4,21333,42.666,0.07000000000000028
114,response,S132,4,22546,45.092,0.6280000000000001
125,response,S132,4,24547,49.094,0.5399999999999991
132,response,S132,4,25860,51.72,0.7280000000000015
145,response,S132,4,28170,56.34,0.36600000000000676
154,response,S132,4,29963,59.926,0.6099999999999994
161,response,S132,4,31024,62.048,0.21600000000000108
170,response,S132,4,32657,65.314,0.14599999999998658
177,response,S132,4,33957,67.914,0.23399999999999466
183,response,S132,4,35086,70.172,0.4059999999999917
189,response,S132,4,36002,72.004,0.14800000000001035
197,response,S132,4,37568,75.136,0.47799999999999443
204,response,S132,4,38843,77.686,0.5760000000000076
221,response,S132,4,42097,84.194,0.5600000000000023
246,response,S132,4,47036,94.072,0.47800000000000864
261,response,S132,4,49894,99.788,0.34199999999999875
269,response,S132,4,51224,102.448,0.04599999999999227
279,response,S132,4,53213,106.426,0.29000000000000625
