,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
1,response,S134,6,1042,2.084,0.8240000000000001
6,response,S134,6,2160,4.32,0.13400000000000034
17,response,S134,6,4284,8.568,0.29999999999999893
22,response,S134,6,5122,10.244,0.3420000000000005
27,response,S134,6,5934,11.868,0.33399999999999963
34,response,S134,6,7201,14.402,0.41999999999999993
41,response,S134,6,8370,16.74,0.31599999999999895
46,response,S134,6,9299,18.598,0.5440000000000005
53,response,S134,6,10486,20.972,0.4660000000000011
58,response,S134,6,11348,22.696,0.5280000000000022
63,response,S134,6,12226,24.452,0.6140000000000008
68,response,S134,6,13013,26.026,0.5139999999999993
78,response,S134,6,14816,29.632,0.15399999999999991
87,response,S134,6,16407,32.814,0.0660000000000025
96,response,S134,6,18009,36.018,0.006000000000000227
117,response,S134,6,22294,44.588,0.4200000000000017
131,response,S134,6,24710,49.42,0.35999999999999943
144,response,S134,6,27307,54.614,0.6559999999999988
157,response,S134,6,29772,59.544,0.5919999999999987
163,response,S134,6,30663,61.326,0.02400000000000091
171,response,S134,6,32069,64.138,0.17600000000000193
178,response,S134,6,33486,66.972,0.5019999999999953
183,response,S134,6,34298,68.596,0.45400000000000773
193,response,S134,6,36000,72.0,0.09399999999999409
200,response,S134,6,37261,74.522,0.16200000000000614
205,response,S134,6,38171,76.342,0.3499999999999943
214,response,S134,6,39746,79.492,0.23799999999999955
230,response,S134,6,42744,85.488,0.5180000000000007
237,response,S134,6,44005,88.01,0.5940000000000083
247,response,S134,6,45598,91.196,0.47799999999999443
256,response,S134,6,47304,94.608,0.5460000000000065
265,response,S134,6,48915,97.83,0.4239999999999924
271,response,S134,6,49878,99.756,0.09999999999999432
279,response,S134,6,51421,102.842,0.4200000000000017
289,response,S134,6,53143,106.286,0.1039999999999992
295,response,S134,6,54156,108.312,0.036000000000001364
325,response,S134,6,60230,120.46,0.40799999999998704
