,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
3,response,S131,3,2020,4.04,0.746
10,response,S131,3,3213,6.426,0.16999999999999993
30,response,S131,3,6956,13.912,0.014000000000001123
37,response,S131,3,8431,16.862,0.5179999999999971
50,response,S131,3,10873,21.746,0.44399999999999906
55,response,S131,3,11728,23.456,0.4759999999999991
60,response,S131,3,12628,25.256,0.6060000000000016
65,response,S131,3,13327,26.654,0.33999999999999986
70,response,S131,3,14112,28.224,0.23400000000000176
77,response,S131,3,15502,31.004,0.5020000000000024
105,response,S131,3,20863,41.726,0.0799999999999983
123,response,S131,3,24123,48.246,0.07400000000000517
134,response,S131,3,26130,52.26,0.003999999999997783
137,response,S131,3,26884,53.768,0.7000000000000028
142,response,S131,3,27705,55.41,0.6679999999999993
153,response,S131,3,29686,59.372,0.4540000000000006
179,response,S131,3,34804,69.608,0.22400000000000375
185,response,S131,3,35792,71.584,0.11800000000000921
200,response,S131,3,38733,77.466,0.1559999999999917
210,response,S131,3,40483,80.966,0.15799999999998704
265,response,S131,3,51086,102.172,0.15200000000000102
313,response,S131,3,60001,120.002,0.02599999999999625
