,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
1,response,S137,9,1563,3.126,0.6399999999999997
6,response,S137,9,2831,5.662,0.2519999999999998
30,response,S137,9,7375,14.75,0.02800000000000047
35,response,S137,9,8501,17.002,0.6459999999999972
42,response,S137,9,9678,19.356,0.5560000000000009
60,response,S137,9,13082,26.164,0.020000000000003126
65,response,S137,9,13946,27.892,0.10999999999999943
86,response,S137,9,17834,35.668,0.17199999999999704
96,response,S137,9,19738,39.476,0.27599999999999625
115,response,S137,9,23500,47.0,0.4579999999999984
121,response,S137,9,24468,48.936,0.06400000000000006
125,response,S137,9,25230,50.46,0.6499999999999986
134,response,S137,9,26857,53.714,0.6400000000000006
147,response,S137,9,29195,58.39,0.32200000000000273
154,response,S137,9,30560,61.12,0.5459999999999994
167,response,S137,9,32932,65.864,0.27200000000000557
172,response,S137,9,33802,67.604,0.3340000000000032
183,response,S137,9,35838,71.676,0.23199999999999932
190,response,S137,9,37071,74.142,0.18200000000000216
216,response,S137,9,42369,84.738,0.6539999999999964
223,response,S137,9,43434,86.868,0.33799999999999386
226,response,S137,9,44065,88.13,0.7819999999999965
237,response,S137,9,45967,91.934,0.4200000000000017
242,response,S137,9,46874,93.748,0.5619999999999976
247,response,S137,9,47619,95.238,0.3859999999999957
268,response,S137,9,51736,103.472,0.2539999999999907
282,response,S137,9,54289,108.578,0.01999999999999602
291,response,S137,9,56111,112.222,0.3999999999999915
300,response,S137,9,57862,115.724,0.6400000000000006
308,response,S137,9,59170,118.34,0.07800000000000296
316,response,S137,9,60773,121.546,0.7439999999999998
