,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
1,response,S134,6,1257,2.514,0.6939999999999997
6,response,S134,6,2470,4.94,0.1980000000000004
15,response,S134,6,4074,8.148,0.0600000000000005
22,response,S134,6,5345,10.69,0.09600000000000009
33,response,S134,6,7431,14.862,0.08800000000000097
39,response,S134,6,8276,16.552,0.04199999999999804
51,response,S134,6,10915,21.83,0.3639999999999972
58,response,S134,6,12198,24.396,0.4220000000000006
63,response,S134,6,13022,26.044,0.4039999999999999
77,response,S134,6,15584,31.168,0.5079999999999991
82,response,S134,6,16413,32.826,0.4939999999999998
87,response,S134,6,17152,34.304,0.2959999999999994
102,response,S134,6,19977,39.954,0.0940000000000012
111,response,S134,6,21681,43.362,0.16799999999999926
118,response,S134,6,22923,45.846,0.13399999999999324
130,response,S134,6,25331,50.662,0.7019999999999982
141,response,S134,6,27294,54.588,0.5180000000000007
154,response,S134,6,29751,59.502,0.42200000000000415
167,response,S134,6,32257,64.514,0.4140000000000015
172,response,S134,6,33062,66.124,0.35199999999998965
180,response,S134,6,34378,68.756,0.02400000000000091
186,response,S134,6,35582,71.164,0.382000000000005
193,response,S134,6,36794,73.588,0.2919999999999874
200,response,S134,6,38026,76.052,0.24600000000000932
214,response,S134,6,40815,81.63,0.6580000000000013
220,response,S134,6,41700,83.4,0.07600000000000762
232,response,S134,6,44091,88.182,0.6740000000000066
237,response,S134,6,44918,89.836,0.6539999999999964
244,response,S134,6,46136,92.272,0.5820000000000078
251,response,S134,6,47337,94.674,0.480000000000004
258,response,S134,6,48632,97.264,0.5579999999999927
276,response,S134,6,51950,103.9,0.07800000000000296
282,response,S134,6,53041,106.082,0.18599999999999284
293,response,S134,6,55140,110.28,0.20000000000000284
303,response,S134,6,56905,113.81,0.20199999999999818
316,response,S134,6,59584,119.168,0.6640000000000015
