,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
4,response,S129,1,1805,3.61,0.7079999999999997
9,response,S129,1,2669,5.338,0.31400000000000006
15,response,S129,1,3757,7.514,0.5339999999999998
21,response,S129,1,4611,9.222,0.016000000000000014
35,response,S129,1,7363,14.726,0.4040000000000017
77,response,S129,1,16052,32.104,0.32399999999999807
84,response,S129,1,17287,34.574,0.28600000000000136
95,response,S129,1,19384,38.768,0.3019999999999996
131,response,S129,1,26345,52.69,0.013999999999995794
139,response,S129,1,28006,56.012,0.07399999999999807
143,response,S129,1,28773,57.546,0.6940000000000026
148,response,S129,1,29541,59.082,0.5559999999999974
153,response,S129,1,30276,60.552,0.35199999999999676
159,response,S129,1,31257,62.514,0.05000000000000426
169,response,S129,1,33201,66.402,0.34600000000000364
178,response,S129,1,34858,69.716,0.3159999999999883
183,response,S129,1,35640,71.28,0.2120000000000033
194,response,S129,1,37715,75.43,0.18000000000000682
201,response,S129,1,38962,77.924,0.16600000000001103
209,response,S129,1,40485,80.97,0.5579999999999927
226,response,S129,1,43764,87.528,0.5760000000000076
235,response,S129,1,45503,91.006,0.7079999999999984
244,response,S129,1,47072,94.144,0.5020000000000095
249,response,S129,1,47877,95.754,0.4380000000000024
256,response,S129,1,49146,98.292,0.47400000000000375
293,response,S129,1,56508,113.016,0.15000000000000568
