,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
2,response,S133,5,1285,2.57,0.7999999999999998
6,response,S133,5,1982,3.964,0.08599999999999985
15,response,S133,5,3627,7.254,0.03199999999999914
20,response,S133,5,4451,8.902,0.013999999999999346
31,response,S133,5,6568,13.136,0.06599999999999895
39,response,S133,5,8199,16.398,0.7560000000000002
66,response,S133,5,13081,26.162,0.5539999999999985
75,response,S133,5,14716,29.432,0.477999999999998
98,response,S133,5,18842,37.684,0.012000000000000455
108,response,S133,5,20876,41.752,0.25200000000000244
161,response,S133,5,31402,62.804,0.40400000000000347
167,response,S133,5,32304,64.608,0.0040000000000048885
174,response,S133,5,33684,67.368,0.3159999999999883
188,response,S133,5,36371,72.742,0.31799999999999784
225,response,S133,5,43717,87.434,0.7959999999999923
236,response,S133,5,45443,90.886,0.0660000000000025
250,response,S133,5,48288,96.576,0.14799999999999613
260,response,S133,5,50157,100.314,0.3019999999999925
277,response,S133,5,53492,106.984,0.28600000000000136
292,response,S133,5,56301,112.602,0.04999999999999716
