,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
3,response,S129,1,1700,3.4,0.4059999999999997
10,response,S129,1,3023,6.046,0.09200000000000053
19,response,S129,1,4701,9.402,0.09799999999999898
31,response,S129,1,6808,13.616,0.013999999999999346
59,response,S129,1,12285,24.57,0.21999999999999886
68,response,S129,1,14004,28.008,0.3219999999999992
73,response,S129,1,14801,29.602,0.240000000000002
80,response,S129,1,16012,32.024,0.15399999999999991
97,response,S129,1,19284,38.568,0.00999999999999801
107,response,S129,1,21293,42.586,0.4239999999999995
113,response,S129,1,22226,44.452,0.04200000000000159
119,response,S129,1,23334,46.668,0.42600000000000193
130,response,S129,1,25423,50.846,0.529999999999994
137,response,S129,1,26465,52.93,0.1599999999999966
142,response,S129,1,27353,54.706,0.2680000000000007
155,response,S129,1,29887,59.774,0.3119999999999976
160,response,S129,1,30725,61.45,0.3200000000000003
165,response,S129,1,31573,63.146,0.3400000000000034
170,response,S129,1,32335,64.67,0.19599999999999795
177,response,S129,1,33561,67.122,0.13800000000000523
184,response,S129,1,34752,69.504,0.010000000000005116
192,response,S129,1,36359,72.718,0.3640000000000043
205,response,S129,1,38747,77.494,0.25
210,response,S129,1,39739,79.478,0.6039999999999992
217,response,S129,1,40826,81.652,0.32800000000000296
227,response,S129,1,42555,85.11,0.5240000000000009
242,response,S129,1,45398,90.796,0.4100000000000108
247,response,S129,1,46233,92.466,0.40399999999999636
258,response,S129,1,48250,96.5,0.2560000000000002
265,response,S129,1,49423,98.846,0.09600000000000364
272,response,S129,1,50768,101.536,0.2740000000000009
281,response,S129,1,52428,104.856,0.2539999999999907
291,response,S129,1,54330,108.66,0.4099999999999966
303,response,S129,1,56515,113.03,0.07200000000000273
313,response,S129,1,58511,117.022,0.6099999999999994
