,Stimulus Type,Stimulus Stream,Numbers,Position,Timepoints,Time Difference
2,response,S137,9,1642,3.284,0.6359999999999997
6,response,S137,9,2481,4.962,0.21199999999999974
15,response,S137,9,4107,8.214,0.1120000000000001
23,response,S137,9,5723,11.446,0.6319999999999997
37,response,S137,9,8619,17.238,0.7119999999999997
44,response,S137,9,9791,19.582,0.6099999999999994
53,response,S137,9,11370,22.74,0.4339999999999975
58,response,S137,9,12219,24.438,0.4599999999999973
63,response,S137,9,13079,26.158,0.5040000000000013
74,response,S137,9,15052,30.104,0.26399999999999935
101,response,S137,9,20385,40.77,0.06400000000000006
106,response,S137,9,21252,42.504,0.12599999999999767
126,response,S137,9,25343,50.686,0.7139999999999986
137,response,S137,9,27390,54.78,0.7019999999999982
158,response,S137,9,31328,62.656,0.21999999999999886
167,response,S137,9,33028,66.056,0.27199999999999136
178,response,S137,9,35180,70.36,0.3960000000000008
185,response,S137,9,36384,72.768,0.3020000000000067
201,response,S137,9,39282,78.564,0.033999999999991815
210,response,S137,9,40918,81.836,0.03999999999999204
217,response,S137,9,42194,84.388,0.14400000000000546
222,response,S137,9,43252,86.504,0.6219999999999999
229,response,S137,9,44223,88.446,0.09600000000000364
254,response,S137,9,49358,98.716,0.333999999999989
279,response,S137,9,54361,108.722,0.3079999999999927
289,response,S137,9,55996,111.992,0.006000000000000227
294,response,S137,9,56919,113.838,0.2179999999999893
297,response,S137,9,57520,115.04,0.6060000000000088
302,response,S137,9,58285,116.57,0.5019999999999953
309,response,S137,9,59614,119.228,0.7119999999999891
